exam,light,earliest,switch,list,past,someone,procure,greeting,classroom,tr,mr,yet,get,battery,respond,possible,request,block,please,hello,overheat,low,use,projector,broken,public,since,chandan,old,seem,really,try,namely,laptop,departement,url,controller,work,let,asap,today,ssid,collect,account,schedule,library,drain,batch,mode,id,acedmic,necessary,near,unable,competition,incorrect,suddenly,transaction,malf,system,woofer,desk,room,know,next,phone,event,provide,way,edict,properly,recieve,workshop,req,day,admin,refresh,give,fall,found,stop,movie,would,sound,soon,live,fix,lecture,wifi,device,could,smart,activate,microphone,also,card,jain,go,forgotten,main,adapter,madam,ashoka,forgot,worn,user,auditorium,find,ruckus,ac,buy,linux,crestron,download,mess,hdmi,think,limit,clicker,hi,pm,remote,anymore,scan,outage,exe,check,server,feel,follow,slow,turn,medium,hour,talk,told,replace,private,access,another,file,login,remember,half,interface,till,prof,new,one,u,connector,help,class,lr,two,hey,stay,course,thanks,confirm,change,rack,load,recpetion,tomorrow,lt,credential,none,equipment,maximum,anchit,need,start,connection,opening,send,keep,back,black,part,require,speaker,club,urgently,sort,chip,reach,ed,receive,problem,thankfully,osl,dead,ubuntu,quiz,lose,link,function,short,conect,cc,board,dysfunctional,internet,dear,echo,processor,academic,time,conduct,screen,vend,want,miss,smartboard,detail,still,see,ago,residence,week,put,malfunction,solve,return,fine,student,unfortunately,held,building,password,approval,pc,portal,like,begin,clickers,long,immediately,minute,cable,presentation,erratic,everytime,captive,log,issue,connect,hope,host,last,look,procedure,expect,run,sh,th,suspect,misplace,floor,meeting,longer,able,orientation,edu,appear,else,reset,error,inaccessible,fail,make,mic,person,Target_Class
0,0,0.298077499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109581686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196066835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363991192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414222186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351573313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15361528,0,0,0,0,0,0,0,0,0,0,0.639865923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095558474,0,0,0,0,0,0,0,0,0,0,0.22226935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259932403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613164672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232643942,0,0,0.180607004,0,0,0,0,0,0,0,0,0,0.158705547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22226935,0.133957071,0,0,0,0,0,0,0,0,0,0,0.185994009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465287883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259932403,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096563301,0,0,0,0,0,0,0,0,0,0,0.224606582,0,0,0,0,0,0,0,0.156697311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282230737,0,0,0,0,0,0,0,0,0,0,0,0.172773952,0,0,0,0,0,0,0,0,0,0.262665674,0,0,0,0,0,0,0,0,0,0,0.481123157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235090266,0,0,0,0,0,0,0,0,0.172773952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309806146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135365672,0,0,0,0,0,0,0,0,0,0,0.375899588,0,0,0,0,0.262665674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309806146,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092308863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251093008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165161784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306617049,0,0,0,0,0,0,0,0.296156539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348930379,0.296156539,0,0,0,0,0.165161784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296156539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296156539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129401658,0,0,0,0,0,0,0,0,0,0,0.539007002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139719992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249991195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464099871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340158316,0,0,0.26407296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324989197,0,0,0,0,0,0,0,0,0,0,0,0.543899044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340158316,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0.24103904,0.258993209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088612741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24103904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172474908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190429077,0,0,0,0,0,0,0,0.568596381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28429819,0,0.12422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568596381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096134762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261499986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187115689,0,0.319325316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176678531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261499986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159662658,0,0,0,0,0.308431253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308431253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21456872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308431253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193007012,0,0,0,0,0,0,0,0.280978222,0.280978222,0,0,0.280978222,0,0,0.234046955,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09094202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291771268,0.221404855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177008592,0,0.302076886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265801118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151038443,0,0,0,0,0,0,0.202978741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127485572,0,0,0,0.247375004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583542535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365163388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221404855,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079068103,0,0,0,0,0,0,0,0.231096584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215076291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393953966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14531306,0.169917619,0,0,0,0.507351841,0,0,0,0,0,0,0,0,0.430152581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25367592,0,0,0,0,0,0,0,0.25367592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231096584,0,0.25367592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226995754,0,0,0.093238481,0,0,0,0,0,0,0,0,0,0,0.216873039,0,0.253621699,0,0,0,0,0,0,0,0,0,0.299139053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226995754,0,0.1814784,0,0.464557363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299139053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130704828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187192233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545026216,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.156392123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449610907,0,0,0,0,0,0,0,0,0.113704684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409591674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190598788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128775204,0,0,0.224805454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264864832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179586702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272765013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511767516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224805454,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.317316787,0,0,0,0,0,0,0,0,0,0.182189084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,0,0.138358819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,0,0,0,0,0,0,0,0,0,0,0.182189084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165343631,0,0.268702976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546567252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165343631,0.099649135,0,0,0,0,0,0,0,0,0,0,0.138358819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173061171,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,0,0,0.130641279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228063098,2
0,0,0,0,0,0,0,0,0,0,0,0,0.263363002,0,0,0,0.219373972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263363002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263363002,0,0,0,0,0,0,0,0.578189868,0,0,0,0,0,0,0,0,0,0,0,0,0.219373972,0,0,0,0.299306022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340610425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350769887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180906925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0.166405822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175182705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185924743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185924743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185924743,0,0,0,0,0,0,0.185924743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43858512,0,0,0,0,0,0,0,0,0,0,0.21929256,0,0,0,0,0,0,0,0,0,0,0,0,0.387554346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175182705,0,0,0,0,0,0,0,0,0.43858512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21929256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133038005,0,0,0,0,0,0.21929256,0,0,0,0,0,0,0,0,0.166405822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21929256,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195088238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301687911,0,0.301687911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414465449,0.189700742,0.221821069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603375823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221821069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331164386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0.351074108,0,0,0,0,0,0,0,0,0,0.120117586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194919834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429835967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32673662,0,0,0,0,0,0,0,0,0.482313286,0.220754681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279393932,0,0,0,0,0,0,0,0,0.258133094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32673662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268180568,0,0,0,0,0,0,0,0.316310795,0,0.186338019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319974614,0,0,0,0,0.288156417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268180568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505372191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229322392,0,0,0,0,0,0,0,0,0.211871812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288156417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316310795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.177512397,0,0,0.193626713,0.232452883,0,0,0,0,0,0,0.300634011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232452883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232452883,0,0,0,0.142301309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193626713,0,0,0,0,0,0,0,0,0,0,0,0,0.255164737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319348854,0.146165898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184992068,0,0,0,0,0,0,0,0,0.34182972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464905767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255164737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.218861762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209101777,0,0,0,0,0,0,0,0.437641041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288419934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230405374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262748083,0,0,0,0,0.288419934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218861762,0,0,0,0.288419934,0,0.460810749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126021251,0,0,0,0,0,0.262748083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0.275704598,0,0,0.330989085,0.29024632,0,0,0,0,0,0,0,0,0.113245634,0,0,0,0,0.428072023,0,0,0,0,0,0,0,0,0,0.275704598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20812526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275704598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363328437,0,0,0,0,0,0,0,0,0.454720042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0.277479274,0,0,0.23113243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243323244,0.358867164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154059251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304590439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243323244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1744784,0,0,0,0,0,0,0,0,0,0,0,0.304590439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23113243,0,0.258243595,0,0,0,0,0,0,0,0,0,0,0,0.304590439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304590439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277479274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
