month,quizsoc,hey,later,discus,interview,happen,organize,christopher,expect,hear,however,aforementioned,program,move,inter,campus,study,one,screen,concern,part,annual,date,earliest,per,due,tata,dear,ready,lot,cause,finance,year,tr,solution,shubham,fair,responsibility,various,speedcubing,alok,competetion,blue,theorem,auditorium,chandigarh,edict,studio,issue,retrieval,planning,summer,blood,cfe,could,tomorrow,another,start,stock,fan,osl,madam,sometime,bank,quiz,u,held,record,approval,detail,share,ashoka,hall,increase,body,reimburse,lunch,session,notice,regard,people,lt,tournament,touch,recieve,seat,look,th,hope,information,amount,concert,residence,possible,hi,yet,speak,fee,banjaara,interaction,decide,fest,old,follow,shift,college,around,travel,pol,sorry,dean,cleanliness,please,area,process,reimbursement,trek,sort,confirm,nd,quizzer,remove,help,prize,room,common,earlier,person,classroom,sir,larger,man,cover,preferably,quizfest,know,committee,money,forward,postpone,would,use,seater,poetry,goa,yes,student,tommorow,fandfict,club,book,inconvenience,lecture,guest,vistaar,give,inform,donation,cancellation,mph,mic,proposition,fanfiction,appointment,head,event,lr,food,sh,attach,bangalore,shabd,class,tueday,stay,make,undergraduate,venue,lie,recieved,onwards,towards,meet,camp,night,life,yifs,community,collect,submit,problem,reschedule,comic,course,sure,game,kindly,slot,empty,movie,go,space,small,ultimate,society,dance,album,music,necessary,semester,fun,promise,good,last,team,pm,purchase,sweet,timing,host,minimum,expense,fiction,cancel,want,crucible,great,gear,agree,week,entire,win,goverdhan,trading,rough,free,uni,let,get,behalf,mountaineer,chosen,ac,slam,punjay,respect,spent,floor,economics,spoken,serious,suitable,projector,conduct,participation,abroad,olympics,email,talk,meeting,weekly,manipal,debate,need,accomodation,bill,do,goswami,soon,like,prof,litter,series,feb,ticket,thank,thanks,work,time,find,schedule,young,even,tell,approve,discussion,theory,league,frisbee,contact,fresher,pulpi,saturday,open,trip,sport,id,update,receive,dorm,st,apologise,allot,dept,print,ugs,lately,hence,logistics,hello,Target_Class
0,0,0,0,0.14490722,0,0,0.20312297,0,0,0,0,0,0,0,0,0,0.40624594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449217343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139324139,0,0,0,0.187878622,0,0,0,0,0.224608671,0,0,0,0,0.158224437,0.224608671,0,0,0.224608671,0,0,0,0,0,0,0,0,0,0,0.166392921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224608671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125421388,0,0,0,0,0,0.20312297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151148573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40624594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129662872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0.246335287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104395702,0,0,0,0,0.246335287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492670573,0,0,0,0,0,0,0,0,0,0.17352964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222771253,0,0,0,0,0,0,0,0,0,0,0.17352964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294524092,0,0,0,0.246335287,0,0,0,0,0,0,0,0,0,0,0,0,0.246335287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222771253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222771253,0,0,0,0,0,0,0,0,0,0,0,0.17352964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222771253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246335287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222771253,0,0,0,0,0,0,0,0,0,0,0.133246658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0.240363584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265788479,0,0,0,0.265788479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187233342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444648668,0,0,0,0,0,0,0,0.476674159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265788479,0,0,0,0,0,0,0,0,0,0,0.265788479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374466685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143769198,0,0,0,0,0,0,0,0,0,0.196899439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157466278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148825054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181677122,0,0,0,0.148825054,0.141519003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120096935,0.602683048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135190214,0,0.157466278,0,0,0.112179321,0,0,0,0,0,0,0,0,0.181677122,0,0,0,0,0,0,0.148825054,0,0,0,0,0,0,0,0.200894349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200894349,0,0,0,0,0,0,0,0,0.141519003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200894349,0,0,0,0,0,0,0,0,0,0,0.401788699,0,0,0,0,0,0,0,0,0,0.135190214,0,0,0.200894349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168042282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264207675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192596374,0,0,0,0,0,0,0,0,0,0,0.150024651,0.212968605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143315486,0,0.333860795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42593721,0,0,0.212968605,0,0,0,0.212968605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150024651,0,0,0,0,0,0,0,0.178142045,0,0,0,0,0,0,0,0.192596374,0.212968605,0,0,0,0,0,0.192596374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143315486,0,0.212968605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42593721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298822857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370717987,0,0,0,0,0,0,0,0,0,0,0,0.221371721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11277179,0,0,0,0,0,0,0,0,0,0.298822857,0,0.143920584,0,0,0,0.210504243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247278536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298822857,0,0,0,0,0,0,0,0,0,0,0.249956631,0,0,0,0,0,0,0,0,0,0.201090405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298822857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161638016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270237947,0,0.298822857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161638016,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345636982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256052212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243482215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143008817,0,0,0,0,0,0,0,0,0.345636982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345636982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214397666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312573909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256052212,0,0,0.186960517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345636982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312573909,0,0,0,0.186960517,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318844319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318844319,0,0,0,0,0,0,0,0,0.236203871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131923236,0,0.472407741,0.249918568,0,0,0,0,0,0,0,0,0,0,0,0,0.266704001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288344188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197778251,0,0,0,0,0,0,0,0,0.214563684,0,0.288344188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236203871,0,0,0.172467942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172467942,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170675876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298348923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402732007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283702515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166632135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364207317,0,0,0,0,0,0,0,0,0.402732007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298348923,0,0,0.217844121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364207317,0,0,0,0.217844121,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530487043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135121083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358044048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358044048,0,0,0,0,0,0,0,0,0,0,0,0,0.387343392,0,0,0,0,0,0,0,0,0.358044048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358044048,0,0,0,0,0,0,0,0,0,0,0,0.193671696,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309899059,0,0,0.129322591,0,0,0,0,0,0,0,0,0.342679196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507722093,0,0,0,0.253861046,0,0.22108091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286641183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185360604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185360604,0,0,0,0.309899059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342679196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185360604,12
0,0,0,0,0,0,0.304560521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129071275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451244508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114937108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304560521,0,0,0.25475602,0,0,0,0,0,0.304560521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164741609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550853511,0,0,0,0,0,0,0,0,0.304560521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216351221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307122979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277744093,0,0,0.115904146,0,0,0,0,0,0,0,0,0,0,0,0.147918131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307122979,0,0.12707348,0,0.227520555,0.240731074,0,0,0,0,0.198141669,0,0,0,0.307122979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307122979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307122979,0.332255367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256899441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166127683,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270397504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284357028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347126811,0,0,0,0,0,0,0,0.383844781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144857938,0,0,0.229466791,0,0,0,0,0,0,0,0.347126811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300867641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321074998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383844781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207627721,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247939945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439171325,0,0,0,0,0,0,0,0,0,0,0.219585662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247939945,0,0,0,0,0.111861931,0,0,0.177198424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232335457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232335457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296411912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296411912,0,0,0,0,0,0,0,0,0,0,0,0,0.268057629,0,0,0,0,0,0,0,0,0,0.247939945,0,0,0,0,0,0,0,0,0,0.296411912,0,0,0,0,0,0,0,0,0.247939945,0,0,0,0,0,0.160333898,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152535021,0,0,0,0.301067878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266637913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282119701,0,0,0,0,0,0,0,0,0,0,0.135831417,0,0.359926293,0.215168046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266637913,0,0,0,0,0,0,0,0.282119701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282119701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359926293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301067878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301067878,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245152613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29307966,0,0,0,0,0.29307966,0.245152613,0,0,0,0,0,0.217117088,0,0,0,0,0,0,0,0,0,0,0.29307966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29307966,0,0,0,0,0,0,0,0,0.221208766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22972355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29307966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265044134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245152613,0,0,0,0,0.29307966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245152613,0,0,0,0,0,0.158531429,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331347742,0,0,0,0,0,0,0,0,0,0.277162751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259719081,0,0,0,0.245466564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331347742,0,0,0,0,0,0,0,0,0,0.299651555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20553409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519438161,0,0,0,0,0,0,0.179231241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331347742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179231241,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230847547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249578365,0,0,0,0,0,0.104150432,0,0,0,0,0,0,0,0,0,0,0,0.132917914,0.216318796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27597797,0,0.249578365,0.114187096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249578365,0,0,0.27597797,0,0,0,0.249578365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27597797,0,0,0.230847547,0.27597797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432637592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204447942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149280855,13
